code,name,description,type,bill_name,bill_number,bill_year,bill_section,bill_subsection,bill_paragraph,direct_link
951-1-8,adresa sídla,adresa sídla,Referenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,15,,,https://www.zakonyprolidi.cz/cs/2004-29#p15--
951-1-8,adresa sídla,adresa sídla,Referenční,"vyhláška č. 132/2014 Sb., o ochraně a reprodukci genofondu lesních dřevin",132,2014,2,,,https://www.zakonyprolidi.cz/cs/2014-132#p2--
951-1-9,IČO,IČO,Referenční,"zákon o uvádění do oběhu reprodukčního materiálu lesních dřevin lesnicky významných druhů a umělých kříženců, určeného k obnově lesa a k zalesňování",149,2003,8,1,,https://www.zakonyprolidi.cz/cs/2003-149#p8-1-
951-1-9,IČO,IČO,Referenční,"zákon o uvádění do oběhu reprodukčního materiálu lesních dřevin lesnicky významných druhů a umělých kříženců, určeného k obnově lesa a k zalesňování",149,2003,22,1,,https://www.zakonyprolidi.cz/cs/2003-149#p22-1-
951-1-9,IČO,IČO,Referenční,"zákon o uvádění do oběhu reprodukčního materiálu lesních dřevin lesnicky významných druhů a umělých kříženců, určeného k obnově lesa a k zalesňování",149,2003,5a,2,,https://www.zakonyprolidi.cz/cs/2003-149#p5a-2-
951-1-9,IČO,IČO,Referenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,3,,,https://www.zakonyprolidi.cz/cs/2004-29#p3--
951-1-9,IČO,IČO,Referenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,4,,,https://www.zakonyprolidi.cz/cs/2004-29#p4--
951-1-9,IČO,IČO,Referenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,5,,,https://www.zakonyprolidi.cz/cs/2004-29#p5--
951-1-9,IČO,IČO,Referenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,8,,,https://www.zakonyprolidi.cz/cs/2004-29#p8--
951-1-9,IČO,IČO,Referenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,9,,,https://www.zakonyprolidi.cz/cs/2004-29#p9--
951-1-9,IČO,IČO,Referenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,10,,,https://www.zakonyprolidi.cz/cs/2004-29#p10--
951-1-9,IČO,IČO,Referenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,11,,,https://www.zakonyprolidi.cz/cs/2004-29#p11--
951-1-9,IČO,IČO,Referenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,14,,,https://www.zakonyprolidi.cz/cs/2004-29#p14--
951-1-9,IČO,IČO,Referenční,"vyhláška č. 132/2014 Sb., o ochraně a reprodukci genofondu lesních dřevin",132,2014,2,,,https://www.zakonyprolidi.cz/cs/2014-132#p2--
951-1-10,"telefon, mobil","telefon, mobil",Nereferenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,14,,,https://www.zakonyprolidi.cz/cs/2004-29#p14--
951-1-10,"telefon, mobil","telefon, mobil",Nereferenční,"vyhláška č. 132/2014 Sb., o ochraně a reprodukci genofondu lesních dřevin",132,2014,2,,,https://www.zakonyprolidi.cz/cs/2014-132#p2--
951-1-11,e-mail,e-mail,Nereferenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,14,,,https://www.zakonyprolidi.cz/cs/2004-29#p14--
951-1-11,e-mail,e-mail,Nereferenční,"vyhláška č. 132/2014 Sb., o ochraně a reprodukci genofondu lesních dřevin",132,2014,2,,,https://www.zakonyprolidi.cz/cs/2014-132#p2--
951-1-12,registrační číslo dodavatele,registrační číslo dodavatele (číslo jednotného registru),Nereferenční,"zákon o uvádění do oběhu reprodukčního materiálu lesních dřevin lesnicky významných druhů a umělých kříženců, určeného k obnově lesa a k zalesňování",149,2003,8,1,,https://www.zakonyprolidi.cz/cs/2003-149#p8-1-
951-1-12,registrační číslo dodavatele,registrační číslo dodavatele (číslo jednotného registru),Nereferenční,"zákon o uvádění do oběhu reprodukčního materiálu lesních dřevin lesnicky významných druhů a umělých kříženců, určeného k obnově lesa a k zalesňování",149,2003,22,1,,https://www.zakonyprolidi.cz/cs/2003-149#p22-1-
951-1-12,registrační číslo dodavatele,registrační číslo dodavatele (číslo jednotného registru),Nereferenční,"zákon o uvádění do oběhu reprodukčního materiálu lesních dřevin lesnicky významných druhů a umělých kříženců, určeného k obnově lesa a k zalesňování",149,2003,5a,2,,https://www.zakonyprolidi.cz/cs/2003-149#p5a-2-
951-1-12,registrační číslo dodavatele,registrační číslo dodavatele (číslo jednotného registru),Nereferenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,3,,,https://www.zakonyprolidi.cz/cs/2004-29#p3--
951-1-12,registrační číslo dodavatele,registrační číslo dodavatele (číslo jednotného registru),Nereferenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,4,,,https://www.zakonyprolidi.cz/cs/2004-29#p4--
951-1-12,registrační číslo dodavatele,registrační číslo dodavatele (číslo jednotného registru),Nereferenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,14,,,https://www.zakonyprolidi.cz/cs/2004-29#p14--
951-1-12,registrační číslo dodavatele,registrační číslo dodavatele (číslo jednotného registru),Nereferenční,"vyhláška č. 132/2014 Sb., o ochraně a reprodukci genofondu lesních dřevin",132,2014,2,,,https://www.zakonyprolidi.cz/cs/2014-132#p2--
951-1-13,číslo licence,číslo licence,Nereferenční,"zákon o uvádění do oběhu reprodukčního materiálu lesních dřevin lesnicky významných druhů a umělých kříženců, určeného k obnově lesa a k zalesňování",149,2003,8,1,,https://www.zakonyprolidi.cz/cs/2003-149#p8-1-
951-1-13,číslo licence,číslo licence,Nereferenční,"zákon o uvádění do oběhu reprodukčního materiálu lesních dřevin lesnicky významných druhů a umělých kříženců, určeného k obnově lesa a k zalesňování",149,2003,22,1,,https://www.zakonyprolidi.cz/cs/2003-149#p22-1-
951-1-13,číslo licence,číslo licence,Nereferenční,"zákon o uvádění do oběhu reprodukčního materiálu lesních dřevin lesnicky významných druhů a umělých kříženců, určeného k obnově lesa a k zalesňování",149,2003,5a,2,,https://www.zakonyprolidi.cz/cs/2003-149#p5a-2-
951-1-13,číslo licence,číslo licence,Nereferenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,3,,,https://www.zakonyprolidi.cz/cs/2004-29#p3--
951-1-13,číslo licence,číslo licence,Nereferenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,4,,,https://www.zakonyprolidi.cz/cs/2004-29#p4--
951-1-13,číslo licence,číslo licence,Nereferenční,"vyhláška č. 29/2004 Sb., kterou se provádí zákon č. 149/2003 Sb., o obchodu s reprodukčním materiálem lesních dřevin",29,2004,5,,,https://www.zakonyprolidi.cz/cs/2004-29#p5--
998-1-1,"Údaje o vlastníkovi a provozovateli, není-li totožný s vlastníkem","Jméno, popřípadě jména a příjmení, adresa místa trvalého pobytu a rodné číslo, popř. datum narození. Obchodní firma nebo název, adresa sídla nebo umístění odštěpného závodu,...",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,2,a,https://www.zakonyprolidi.cz/cs/2001-56#p4-2-a
998-1-4,Registrační značka,Údaje o registrační značce a datum přidělení registrační značky,Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,2,b,https://www.zakonyprolidi.cz/cs/2001-56#p4-2-b
998-1-5,Technický průkaz,"Číslo technického průkazu silničního vozidla, datum a místo jeho vydání",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,2,c,https://www.zakonyprolidi.cz/cs/2001-56#p4-2-c
998-1-6,Číslo osvědčení o registraci silničního vozidla,Údaje o čísle osvědčení o registraci silničního vozidla,Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,2,d,https://www.zakonyprolidi.cz/cs/2001-56#p4-2-d
998-1-7,Datum první registrace silničního vozidla,Údaje o datu první registrace silničního vozidla,Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,2,e,https://www.zakonyprolidi.cz/cs/2001-56#p4-2-e
998-1-8,Stát poslední registrace silničního vozidla,"Stát poslední registrace, číslo technického průkazu silničního vozidla vydaného ve státě poslední registrace a registrační značka silničního vozidla, není-li státem poslední registrace Česká republika",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,2,f,https://www.zakonyprolidi.cz/cs/2001-56#p4-2-f
998-1-9,Odnětí osvědčení o registraci vozidla a technického průkazu vozidla,Údaje o odnětí osvědčení o registraci silničního vozidla a technického průkazu silničního vozidla vydaného jiným členským státem,Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,2,g,https://www.zakonyprolidi.cz/cs/2001-56#p4-2-g
998-1-10,Vyřazení silničního vozidla z provozu a zániku silničního vozidla,Údaje o vyřazení silničního vozidla z provozu a zániku silničního vozidla,Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,2,h,https://www.zakonyprolidi.cz/cs/2001-56#p4-2-h
998-1-11,Údaje o vyvezení silničního vozidla do jiného státu,Údaje o vyvezení silničního vozidla do jiného státu,Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,2,i,https://www.zakonyprolidi.cz/cs/2001-56#p4-2-i
998-1-12,Údaje o provedení záznamu v registru,"Údaj o tom, zda záznam v registru byl proveden na základě žádosti podané v zastoupení na základě plné moci",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,2,j,https://www.zakonyprolidi.cz/cs/2001-56#p4-2-j
998-1-13,Údaje o pojištění odpovědnosti,Údaje o pojištění odpovědnosti za škodu způsobenou provozem vozidla (dále jen „pojištění odpovědnosti z provozu vozidla“) sdělené Českou kanceláří pojistitelů,Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,2,k,https://www.zakonyprolidi.cz/cs/2001-56#p4-2-k
998-1-14,"Údaj o tom, že vozidlo je historicky původní","Údaj o tom, že silniční vozidlo je historicky původní",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,2,l,https://www.zakonyprolidi.cz/cs/2001-56#p4-2-l
998-1-15,Datum převodu vozidla z registru silničních vozidel do registru historických a sportovních vozidel,Datum převodu silničního vozidla z registru silničních vozidel do registru historických a sportovních vozidel.,Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,2,m,https://www.zakonyprolidi.cz/cs/2001-56#p4-2-m
998-1-16,Účel užívání vozidla,"Údaj popisující účel, pro který je silniční vozidlo určeno",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,3,a,https://www.zakonyprolidi.cz/cs/2001-56#p4-3-a
998-1-17,Druh a kategorie silničního vozidla,Údaj popisující druh a kategorii silničního vozidla,Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,3,b,https://www.zakonyprolidi.cz/cs/2001-56#p4-3-b
998-1-18,"Značka, název a typ vozidla","Údaj popisující značku silničního vozidla, obchodní název stanovený výrobcem a typ vozidla",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,3,c,https://www.zakonyprolidi.cz/cs/2001-56#p4-3-c
998-1-19,Identifikační číslo vozidla,"Identifikační číslo silničního vozidla (VIN), není-li, pak výrobní číslo podvozku silničního vozidla",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,3,d,https://www.zakonyprolidi.cz/cs/2001-56#p4-3-d
998-1-20,"Údaje o výrobci silničního vozidla, podvozku, motoru a karoserie silničního vozidla","Údaje o výrobci silničního vozidla, podvozku, motoru a karoserie silničního vozidla",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,3,e,https://www.zakonyprolidi.cz/cs/2001-56#p4-3-e
998-1-21,"Typ, výkon a zdvihový objem motoru a palivo","Údaje o typu, výkonu a zdvihovém objemu motoru a palivu",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,3,f,https://www.zakonyprolidi.cz/cs/2001-56#p4-3-f
998-1-22,"Typ, výrobní číslo a barva karoserie, počet míst k sezení a stání, popřípadě lůžek, rozměry ložné plochy, objem skříně nebo cisterny","Údaje o typu, výrobním čísle a barvě karoserie, počtu míst k sezení a stání, popřípadě lůžek, rozměrech ložné plochy, objemu skříně nebo cisterny",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,3,g,https://www.zakonyprolidi.cz/cs/2001-56#p4-3-g
998-1-23,Údaj o celkových rozměrech silničního vozidla,Údaj o celkových rozměrech silničního vozidla,Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,3,h,https://www.zakonyprolidi.cz/cs/2001-56#p4-3-h
998-1-24,"Největší přípustná, povolená a provozní hmotnost vozidla a největší přípustná a povolená hmotnost na nápravu","Největší technicky přípustná hmotnost, největší povolená hmotnost a provozní hmotnost silničního motorového vozidla a největší technicky přípustná hmotnost na nápravu a největší povolená hmotnost na nápravu",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,3,i,https://www.zakonyprolidi.cz/cs/2001-56#p4-3-i
998-1-25,Druh spojovacího zařízení,"Druh spojovacího zařízení, největší technicky přípustná hmotnost naloženého přípojného vozidla, největší povolená hmotnost přípojného vozidla, největší technicky přípustná hmotnost naložené jízdní soupravy a největší povolená hmotnost soupravy",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,3,j,https://www.zakonyprolidi.cz/cs/2001-56#p4-3-j
998-1-26,Stupeň plnění emisní úrovně,Stupeň plnění emisní úrovně,Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,3,k,https://www.zakonyprolidi.cz/cs/2001-56#p4-3-k
998-1-27,Údaje o technických prohlídkách a technické způsobilosti silničního vozidla,Údaje o technických prohlídkách a technické způsobilosti silničního vozidla,Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,3,l,https://www.zakonyprolidi.cz/cs/2001-56#p4-3-l
998-1-28,Údaje o schválení technické způsobilosti silničního vozidla,Údaje o schválení technické způsobilosti silničního vozidla,Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,3,m,https://www.zakonyprolidi.cz/cs/2001-56#p4-3-m
998-1-29,Údaje o povolení přestavby silničního vozidla a hromadné přestavby typu silničního vozidla,Údaje o povolení přestavby silničního vozidla a hromadné přestavby typu silničního vozidla,Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,3,n,https://www.zakonyprolidi.cz/cs/2001-56#p4-3-n
998-1-30,"Údaje o osobě, které byla přidělena zvláštní registrační značka","Údaje o vlastníkovi a provozovateli, kterému byla přidělena zvláštní registrační značka",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,4,a,https://www.zakonyprolidi.cz/cs/2001-56#p4-4-a
998-1-31,"Údaje o silničním vozidle, kterému byla přidělena zvláštní registrační značka","Údaje o silničním vozidle, kterému byla přidělena zvláštní registrační značka",Nereferenční,Zákon o podmínkách provozu vozidel na pozemních komunikacích,56,2001,4,4,b,https://www.zakonyprolidi.cz/cs/2001-56#p4-4-b
