name,title,type,description,plan,dataset_name,dataset_link
adresa_nazev_mop,adresa_nazev_mop,string,"Místo přestupku. Název městského obvodu Prahy, který je vyplněn pouze v případě Hlavního města Prahy.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_kod_casti_obce,adresa_kod_casti_obce,string,Místo přestupku. Kód části obce vedené v ISÚI.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_nazev_casti_obce,adresa_nazev_casti_obce,string,"Místo přestupku. Název části obce, v rámci nadřazené obce, ve které je číslován stavební objekt.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_nazev_ulice,adresa_nazev_ulice,string,"Místo přestupku. Název ulice, která je navázána na adresní místo. Může být vyplněn pouze u obcí, které mají zavedenu uliční síť.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_typ_so,adresa_typ_so,string,"Místo přestupku. Typ stavebního objektu, může nabývat hodnot: č.p.- číslo popisné stavebního objektu č.ev.- číslo evidenční stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_cislo_domovni,adresa_cislo_domovni,string,"Místo přestupku. Číslo popisné nebo číslo evidenční, podle rozlišeného typu stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_cislo_orientacni,adresa_cislo_orientacni,string,"Místo přestupku. Číslo orientační, slouží k orientaci v rámci nadřazené ulice.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_znak_cisla_orientacniho,adresa_znak_cisla_orientacniho,string,"Místo přestupku. Znak čísla orientačního, uveden v případě, že je znak k orientačnímu číslu přidělen.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_psc,adresa_psc,string,Místo přestupku. Poštovní směrovací číslo.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_kod_okresu,adresa_kod_okresu,string,Místo přestupku. Okres - LAU 1 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_nazev_okresu,adresa_nazev_okresu,string,Místo přestupku. Název okresu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_kod_kraje,adresa_kod_kraje,string,Místo přestupku. Kraj - NUTS 3 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_nazev_kraje,adresa_nazev_kraje,string,Místo přestupku. Název kraje.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_budova,adresa_budova,string,"Místo přestupku. Označení budovy jejím názvem, číslem apod.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_patro,adresa_patro,string,Místo přestupku. Číslo patra nebo jiné označení patra.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_mistnost,adresa_mistnost,string,Místo přestupku. Číslo místnosti nebo jiné označení místnosti.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
adresa_text,adresa_text,string,Místo přestupku. Celá adresa jako jeden řetězec.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
nazev,nazev,string,"Místní název části, kde k přestupku došlo.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
datum,datum,date,"Datum, kdy došlo k přestupku.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
prestupek,prestupek,string,Jednoduchý popis nebo charakteristika přestupku.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
paragraf,paragraf,string,"Čísla paragrafu zákona č.200/1990 Sb, na jejichž základě byl přestupek klasifikován.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
sankce,sankce,string,"Sankce za správní delikty podle § 24 odst. 6, zák. č. 379/2005 Sb.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
pocet_osob,pocet_osob,integer,Počet osob zapojených do přestupku.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
popis,popis,string,Detailní popis přestupku.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
reseni,reseni,string,Způsob vyřešení přestupku.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Přestupky,/datova-sada:prestupky
dodavatel_ic,dodavatel_ic,string,"Subjekt, který službu (hotspot) dodává. IČ.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
dodavatel_nazev,dodavatel_nazev,string,"Subjekt, který službu (hotspot) dodává. Název.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
objednatel_ic,objednatel_ic,string,"Organizace, která službu (hotspot) objednává (většinou stejný, kdou data publikuje). IČ.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
objednatel_nazev,objednatel_nazev,string,"Organizace, která službu (hotspot) objednává (většinou stejný, kdou data publikuje). Název.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_kod_adm,adresa_umisteni_kod_adm,string,"Adresa místa hotspotu. ID adresního místa v Registru územních identifikátorů, adres a nemovitostí.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_kod_obce,adresa_umisteni_kod_obce,string,Adresa místa hotspotu. Obec - LAU 2 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_nazev_obce,adresa_umisteni_nazev_obce,string,Adresa místa hotspotu. Název obce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_nazev_momc,adresa_umisteni_nazev_momc,string,"Adresa místa hotspotu. Název městského obvodu/městské části, který je vyplněn pouze v případě členěných statutárních měst.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_nazev_mop,adresa_umisteni_nazev_mop,string,"Adresa místa hotspotu. Název městského obvodu Prahy, který je vyplněn pouze v případě Hlavního města Prahy.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_kod_casti_obce,adresa_umisteni_kod_casti_obce,string,Adresa místa hotspotu. Kód části obce vedené v ISÚI.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_nazev_casti_obce,adresa_umisteni_nazev_casti_obce,string,"Adresa místa hotspotu. Název části obce, v rámci nadřazené obce, ve které je číslován stavební objekt.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_nazev_ulice,adresa_umisteni_nazev_ulice,string,"Adresa místa hotspotu. Název ulice, která je navázána na adresní místo. Může být vyplněn pouze u obcí, které mají zavedenu uliční síť.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_typ_so,adresa_umisteni_typ_so,string,"Adresa místa hotspotu. Typ stavebního objektu, může nabývat hodnot: č.p.- číslo popisné stavebního objektu č.ev.- číslo evidenční stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_cislo_domovni,adresa_umisteni_cislo_domovni,string,"Adresa místa hotspotu. Číslo popisné nebo číslo evidenční, podle rozlišeného typu stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_cislo_orientacni,adresa_umisteni_cislo_orientacni,string,"Adresa místa hotspotu. Číslo orientační, slouží k orientaci v rámci nadřazené ulice.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_znak_cisla_orientacniho,adresa_umisteni_znak_cisla_orientacniho,string,"Adresa místa hotspotu. Znak čísla orientačního, uveden v případě, že je znak k orientačnímu číslu přidělen.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_psc,adresa_umisteni_psc,string,Adresa místa hotspotu. Poštovní směrovací číslo.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_kod_okresu,adresa_umisteni_kod_okresu,string,Adresa místa hotspotu. Okres - LAU 1 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_nazev_okresu,adresa_umisteni_nazev_okresu,string,Adresa místa hotspotu. Název okresu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_kod_kraje,adresa_umisteni_kod_kraje,string,Adresa místa hotspotu. Kraj - NUTS 3 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_nazev_kraje,adresa_umisteni_nazev_kraje,string,Adresa místa hotspotu. Název kraje.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_budova,adresa_umisteni_budova,string,"Adresa místa hotspotu. Označení budovy jejím názvem, číslem apod.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_patro,adresa_umisteni_patro,string,Adresa místa hotspotu. Číslo patra nebo jiné označení patra.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_mistnost,adresa_umisteni_mistnost,string,Adresa místa hotspotu. Číslo místnosti nebo jiné označení místnosti.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
adresa_umisteni_text,adresa_umisteni_text,string,Adresa místa hotspotu. Celá adresa jako jeden řetězec.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
umisteni_system,umisteni_system,string,"Geo souřadnice umístění hotspotu. Souřadnicový systém podle registru EPSG označující jednotlivé systémy, např. 5514 (pro S-JTSK), 4326 (pro WGS84).",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
umisteni_lat,umisteni_lat,double,Geo souřadnice umístění hotspotu. Zeměpisná šířka.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
umisteni_lon,umisteni_lon,double,Geo souřadnice umístění hotspotu. Zeměpisná délka.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
umisteni_geobody,umisteni_geobody,string,Geo souřadnice umístění hotspotu. Zápis geometrie podle standardu WKT.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
mac_adresa,mac_adresa,string,Jedinečná adresa zařízení hotspotu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
v_provozu,v_provozu,boolean,"Určuje, zda je zařízení stále aktivní, nebo jestli už je nahrazeno.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
essid,essid,string,Název sítě.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
rezim,rezim,string,Kompatilibita sítě (a; b; n; c; a jejich kombinace).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
pravidla,pravidla,string,Podmínky a postup pro připojení.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
restrikce,restrikce,string,Omezení v rámci připojení (např. pouze stránky úřadu).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
rychlost_download,rychlost_download,double,Max. rychlost stahování dat.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
rychlost_download_jednotka,rychlost_download_jednotka,string,Download v jednotkách.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
rychlost_upload,rychlost_upload,double,Max. rychlost odesílání dat.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
rychlost_upload_jednotka,rychlost_upload_jednotka,string,Upload uveden v jednotkách.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Připojení k internetu,/datova-sada:pristup-k-internetu
spoluprace,spoluprace,string,Název konkrétní regionální spolupráce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
spoluprace_cil,spoluprace_cil,string,Stanovený cíl spolupráce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
spoluprace_efekt,spoluprace_efekt,string,Seznam přínosů dosažených spoluprací.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
spoluprace_popis,spoluprace_popis,string,Popis předmětu spolupráce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
spoluprace_naklady_castka,spoluprace_naklady_castka,double,Finanční objem spolupráce na projektu. Částka.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
spoluprace_naklady_mena,spoluprace_naklady_mena,string,Finanční objem spolupráce na projektu. Zkratka měny dle ISO 4217.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
spoluprace_zacatek,spoluprace_zacatek,date,Datum zahájení spolupráce (projektu).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
spoluprace_konec,spoluprace_konec,date,Předpokládaný datum ukončení spolupráce (ukončení projektu).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
spolupracujici_subjekt_ic,spolupracujici_subjekt_ic,string,Název spolupracujícího subjektu. IČ.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
spolupracujici_subjekt_nazev,spolupracujici_subjekt_nazev,string,Název spolupracujícího subjektu. Název.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
spolupracujici_subjekt_adresa_kod_adm,spolupracujici_subjekt_adresa_kod_adm,string,"Adresa spolupracujícího subjektu. ID adresního místa v Registru územních identifikátorů, adres a nemovitostí.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
spolupracujici_subjekt_adresa_kod_obce,spolupracujici_subjekt_adresa_kod_obce,string,Adresa spolupracujícího subjektu. Obec - LAU 2 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
spolupracujici_subjekt_adresa_nazev_obce,spolupracujici_subjekt_adresa_nazev_obce,string,Adresa spolupracujícího subjektu. Název obce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
spolupracujici_subjekt_adresa_nazev_momc,spolupracujici_subjekt_adresa_nazev_momc,string,"Adresa spolupracujícího subjektu. Název městského obvodu/městské části, který je vyplněn pouze v případě členěných statutárních měst.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
spolupracujici_subjekt_adresa_nazev_mop,spolupracujici_subjekt_adresa_nazev_mop,string,"Adresa spolupracujícího subjektu. Název městského obvodu Prahy, který je vyplněn pouze v případě Hlavního města Prahy.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-kraje,Regionální a mezinárodní spolupráce,/datova-sada:regionalni-spoluprace
